url,year,title,reviews,tomatometer,av_rating,audience,box_office,director,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6
/m/juice,1992,Juice,18,83.0,6.3,90,NA,Ernest R. Dickerson,Omar Epps,Tupac Shakur,Jermaine Hopkins,Khalil Kain,Cindy Herron,Cindy Heron
/m/twisted,2004,Twisted,135,1.0,2.9,30,25047335,Philip Kaufman,Ashley Judd,Samuel L. Jackson,Andy Garcia,David Strathairn,Russell Wong,Camryn Manheim
/m/coming_to_america,1988,Coming to America,39,69.0,5.8,85,NA,John Landis,Eddie Murphy,Arsenio Hall,James Earl Jones,John Amos,Madge Sinclair,Shari Headley
/m/barely_lethal,2015,Barely Lethal,32,22.0,4.1,38,NA,Kyle Newman,Hailee Steinfeld,Jessica Alba,Samuel L. Jackson,Sophie Turner,Jaime King,Dove Cameron
/m/mother_and_child,2010,Mother and Child,122,79.0,6.6,76,1110286,Rodrigo García,Naomi Watts,Annette Bening,Kerry Washington,Samuel L. Jackson,Jimmy Smits,Amy Brenneman
/m/jumper,2008,Jumper,165,16.0,4.0,44,80055499,Doug Liman,Hayden Christensen,Jamie Bell,Samuel L. Jackson,Rachel Bilson,Diane Lane,Michael Rooker
/m/1090759-deep_blue_sea,1999,Deep Blue Sea  (1999),92,57.0,5.6,38,NA,Renny Harlin,Samuel L. Jackson,Saffron Burrows,Thomas Jane,Stellan Skarsgard,LL Cool J,Michael Rapaport
/m/fluke,1995,Fluke,11,27.0,3.8,68,NA,Carlo Carlei,Matthew Modine,Nancy Travis,Eric Stoltz,Max Pomeranc,Ron Perlman,Jon Polito
/m/incredibles,2004,The Incredibles,234,97.0,8.3,75,NA,Brad Bird,Craig T. Nelson,Holly Hunter,Samuel L. Jackson,Jason Lee,Dominique Louis,Teddy Newton
/m/do_the_right_thing,1989,Do the Right Thing,68,93.0,8.9,90,NA,Spike Lee,Spike Lee,Danny Aiello,Ossie Davis,Ruby Dee,Richard Edson,Giancarlo Esposito
/m/gospel_hill,2008,Gospel Hill,6,33.0,5.1,36,NA,Giancarlo Esposito,Danny Glover,Angela Bassett,Julia Stiles,Giancarlo Esposito,Samuel L. Jackson,Adam Baldwin
/m/i_am_not_your_negro,2017,I Am Not Your Negro,149,98.0,8.9,84,7120626,Raoul Peck,Samuel L. Jackson,NA,NA,NA,NA,NA
/m/amos_and_andrew,1993,Amos & Andrew,24,21.0,3.8,31,NA,E. Max Frye,Samuel L. Jackson,Nicolas Cage,Dabney Coleman,Michael Lerner,Margaret Colin,Brad Dourif
/m/new_age,1994,The New Age,13,69.0,6.2,38,NA,Michael Tolkin,Peter Weller,Judy Davis,Patrick Bauchau,Corbin Bernsen,Jonathan Hadary,Samuel L. Jackson
/m/cavemans_valentine,2001,The Caveman's Valentine,83,46.0,5.2,51,NA,Kasi Lemmons,Samuel L. Jackson,Ann Magnuson,Anthony Michael Hall,Tamara Tunie,Aunjanue Ellis,Colm Feore
/m/turbo_2013,2013,Turbo,106,67.0,6.1,65,81100000,David Soren,Ryan Reynolds,Paul Giamatti,Michael Peña,Samuel L. Jackson,Luis Guzman,Bill Hader
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/m/freedomland,2006,Freedomland,150,23.0,4.6,25,12260586,Joe Roth,Samuel L. Jackson,Julianne Moore,Edie Falco,Ron Eldard,William Forsythe,Aunjanue Ellis
/m/basic,2003,Basic,143,21.0,4.5,63,26536120,John McTiernan,John Travolta,Connie Nielsen,Samuel L. Jackson,Tim Daly,Taye Diggs,Giovanni Ribisi
/m/menace_ii_society,1993,Menace II Society,33,85.0,7.4,93,NA,"Allen Hughes, Albert Hughes",Tyrin Turner,Larenz Tate,Larenze Tate,Samuel L. Jackson,Glenn Plummer,Julian Roy Doster
/m/xxx_return_of_xander_cage,2017,xXx: The Return of Xander Cage,115,44.0,4.8,39,44850317,D.J. Caruso,Vin Diesel,Donnie Yen,Deepika Padukone,Tony Jaa,Nina Dobrev,Toni Collette
/m/other_guys,2010,The Other Guys,199,78.0,6.7,60,119219978,Adam McKay,Will Ferrell,Mark Wahlberg,Eva Mendes,Michael Keaton,Dwayne Johnson,Samuel L. Jackson
/m/changing_lanes,2002,Changing Lanes,151,77.0,7.0,53,66650688,Roger Michell,Ben Affleck,Samuel L. Jackson,Kim Staunton,Toni Collette,Sydney Pollack,Amanda Peet
/m/avengers_age_of_ultron,2015,The Avengers: Age of Ultron,316,75.0,6.7,83,429113729,Joss Whedon,Robert Downey Jr.,Chris Evans,Mark Ruffalo,Chris Hemsworth,Linda Cardellini,Scarlett Johansson
/m/formula_51,2002,Formula 51,102,25.0,4.3,59,5142921,Ronny Yu,Samuel L. Jackson,Robert Carlyle,Emily Mortimer,Rhys Ifans,Sean Pertwee,Meat Loaf
/m/fresh,1994,Fresh,38,89.0,7.5,92,NA,Boaz Yakin,Sean Nelson,Giancarlo Esposito,Samuel L. Jackson,N'Bushe Wright,Ron Brice,Jean-Claude La Marre
/m/ragtime,1981,Ragtime,10,90.0,7.3,77,NA,Milos Forman,James Cagney,Howard E. Rollins Jr.,Elizabeth McGovern,Brad Dourif,Moses Gunn,Kenneth McMillan
/m/jurassic_park,1993,Jurassic Park,117,93.0,8.3,91,45299680,Steven Spielberg,Richard Attenborough,Sam Neill,Laura Dern,Jeff Goldblum,B.D. Wong,Samuel L. Jackson
/m/trees_lounge,1996,Trees Lounge,26,81.0,7.0,78,NA,Steve Buscemi,Steve Buscemi,Chloë Sevigny,Anthony LaPaglia,Elizabeth Bracco,Debi Mazar,Daniel Baldwin
/m/meteor_man,1993,The Meteor Man,14,29.0,4.3,36,NA,Robert Townsend,Robert Townsend,Marla Gibbs,Eddie Griffin,Robert Guillaume,James Earl Jones,Roy Fegan
/m/kill_bill_vol_1,2003,Kill Bill: Volume 1,227,85.0,7.7,80,NA,Quentin Tarantino,Uma Thurman,Lucy Liu,Vivica A. Fox,David Carradine,Daryl Hannah,Michael Madsen
/m/school_daze,1988,School Daze,21,62.0,5.8,81,NA,Spike Lee,Spike Lee,Laurence Fishburne,Giancarlo Esposito,Tisha Campbell-Martin,Kyme,Joe Seneca
/m/eves_bayou,1996,Eve's Bayou,51,80.0,7.5,90,NA,Kasi Lemmons,Jurnee Smollett-Bell,Meagan Good,Samuel L. Jackson,Lynn Whitfield,Debbi Morgan,Jake Smollet
/m/disneynature_african_cats,2011,Disneynature African Cats,72,72.0,6.2,77,15415270,"Alastair Fothergill, Keith Scholey",Samuel L. Jackson,NA,NA,NA,NA,NA
/m/losing_isaiah,1995,Losing Isaiah,29,45.0,5.1,73,NA,Stephen Gyllenhaal,Jessica Lange,Halle Berry,David Strathairn,Cuba Gooding Jr.,Daisy Egan,Daisy Eagan
/m/reasonable_doubt_2014,2014,Reasonable Doubt,8,12.0,3.2,31,NA,Peter P. Croudins,Dominic Cooper,Samuel L. Jackson,Erin Karpluk,Gloria Reuben,Ryan Robbins,Dylan Taylor (II)
/m/jungle_fever,1991,Jungle Fever,48,81.0,7.0,66,NA,Spike Lee,Wesley Snipes,Annabella Sciorra,Spike Lee,Ruby Dee,Samuel L. Jackson,Lonette McKee
/m/kill_bill_volume_2,2004,Kill Bill: Volume 2,233,85.0,7.7,89,NA,Quentin Tarantino,Uma Thurman,David Carradine,Michael Madsen,Daryl Hannah,Gordon Liu,Chia Hui Liu
/m/xxx,2002,XXX,178,48.0,5.6,58,141134092,Rob Cohen,Vin Diesel,Asia Argento,Samuel L. Jackson,Marton Csokas,Danny Trejo,Michael Roof
/m/1060720-kiss_of_death,1995,Kiss of Death  (1995),37,68.0,6.5,38,NA,Barbet Schroeder,David Caruso,Samuel L. Jackson,Helen Hunt,Kathryn Erbe,Nicolas Cage,Stanley Tucci
/m/1200731-robocop,2014,RoboCop,196,48.0,5.6,49,50666882,José Padilha,Joel Kinnaman,Gary Oldman,Michael Keaton,Samuel L. Jackson,Abbie Cornish,Marianne Jean-Baptiste
/m/in_my_country,2005,In My Country,81,22.0,4.8,56,NA,John Boorman,Samuel L. Jackson,Juliette Binoche,Brendan Gleeson,Menzi 'Ngubs' Ngubane,Menzi Ngubane,Sam Ngakane
/m/kingsman_the_secret_service,2015,Kingsman: The Secret Service,228,75.0,6.8,84,119469511,Matthew Vaughn,Taron Egerton,Colin Firth,Mark Hamill,Samuel L. Jackson,Jack Davenport,Michael Caine
/m/the_hateful_eight,2015,The Hateful Eight (70mm),282,74.0,7.3,76,54116191,Quentin Tarantino,Samuel L. Jackson,Kurt Russell,Jennifer Jason Leigh,Walton Goggins,Demian Bichir,Tim Roth
/m/exorcist_3,1990,The Exorcist III,31,55.0,5.2,54,NA,William Peter Blatty,George C. Scott,Ed Flanders,Brad Dourif,Jason Miller,Nicol Williamson,Scott Wilson
/m/xxx_state_of_the_union,2005,xXx: State of the Union,136,16.0,3.8,32,26082914,Lee Tamahori,Ice Cube,Samuel L. Jackson,Willem Dafoe,Scott Speedman,Peter Strauss,Xzibit
/m/the_spirit,2008,The Spirit,112,14.0,3.5,25,19781879,Frank Miller (II),Gabriel Macht,Samuel L. Jackson,Scarlett Johansson,Eva Mendes,Sarah Paulson,Jaime King
/m/meeting_evil_2012,2012,Meeting Evil,9,22.0,3.3,31,181,Chris Fisher,Luke Wilson,Samuel L. Jackson,Leslie Bibb,Peyton List,Muse Watson,Tracie Thoms
/m/snakes_on_a_plane,2006,Snakes on a Plane,172,69.0,6.2,49,33886034,David R. Ellis,Samuel L. Jackson,Julianna Margulies,Nathan Phillips,Rachel Blanchard,Bobby Cannavale,Flex Alexander
/m/clone_wars,2008,Star Wars: The Clone Wars,165,18.0,4.2,38,35089551,Dave Filoni,Matt Lanter,Ashley Eckstein,James Arnold Taylor,Catherine Taber,Samuel L. Jackson,Tom Kane
/m/marvels_the_avengers,2012,The Avengers,321,92.0,8.0,91,623279547,Joss Whedon,Robert Downey Jr.,Chris Evans,Mark Ruffalo,Chris Hemsworth,Scarlett Johansson,Jeremy Renner
/m/great_white_hype,1996,The Great White Hype,20,45.0,5.1,34,NA,Reginald Hudlin,Samuel L. Jackson,Jeff Goldblum,Peter Berg,Jon Lovitz,Corbin Bernsen,Cheech Marin
/m/unforgivable_blackness_the_rise_and_fall_of_jack_johnson,2004,Unforgivable Blackness: The Rise and Fall of Jack Johnson,5,100.0,9.0,97,NA,"Kevin Burns, Ken Burns",Samuel L. Jackson,Courtney B. Vance,Billy Bob Thornton,Ed Harris,Eli Wallach,Amy Madigan
/m/the_samaritan,2012,The Samaritan,33,24.0,4.2,40,1744,David Weaver,Samuel L. Jackson,Luke Kirby,Ruth Negga,Tom Wilkinson,Deborah Kara Unger,Martha Burns
/m/home_of_the_brave,2006,Home of the Brave,57,23.0,4.1,46,NA,Irwin Winkler,Samuel L. Jackson,Jessica Biel,Brian Presley,50 Cent,Christina Ricci,Chad Michael Murray
/m/kotch,1971,Kotch,6,67.0,6.3,68,NA,Jack Lemmon,Walter Matthau,Deborah Winters,Felicia Farr,Charles Aidman,Ellen Geer,Darrell Larson
/m/short_cuts,1993,Short Cuts,56,95.0,7.8,89,NA,Robert Altman,Tim Robbins,Jennifer Jason Leigh,Andie MacDowell,Bruce Davison,Julianne Moore,Matthew Modine
/m/save_the_tiger,1973,Save the Tiger,11,91.0,7.2,74,NA,John G. Avildsen,Jack Lemmon,Laurie Heinman,Jack Gilford,Laurie Heineman,Norman Burton,Patricia Smith
/m/my_fellow_americans,1996,My Fellow Americans,58,47.0,5.2,64,NA,Peter Segal,Jack Lemmon,James Garner,Dan Aykroyd,John Heard,Sela Ward,Wilford Brimley
/m/1077599-out_to_sea,1997,Out to Sea,21,38.0,5.4,52,NA,Martha Coolidge,Jack Lemmon,Walter Matthau,Dyan Cannon,Gloria de Haven,Brent Spiner,Elaine Stritch
/m/avanti,1972,Avanti!  (1972),15,87.0,7.1,76,NA,Billy Wilder,Jack Lemmon,Juliet Mills,Clive Revill,Edward Andrews,Gianfranco Barra,Franco Angrisano
/m/tuesdays_with_morrie,1999,Tuesdays With Morrie,7,71.0,5.4,84,NA,Mick Jackson,Hank Azaria,Jack Lemmon,Wendy Moniz,Bonnie Bartlett,Caroline Aaron,John Carroll Lynch
/m/1079908-12_angry_men,1997,12 Angry Men  (1997),12,92.0,7.3,86,NA,William Friedkin,George C. Scott,Jack Lemmon,Hume Cronyn,Tony Danza,Courtney B. Vance,Mykelti Williamson
/m/fortune_cookie,1966,The Fortune Cookie  (1966),21,95.0,7.5,81,NA,Billy Wilder,Walter Matthau,Jack Lemmon,Ron Rich,Judi West,Cliff Osmond,Lurene Tuttle
/m/getting_away_with_murder,1996,Getting Away with Murder,7,0.0,3.0,19,NA,Harvey Miller,Dan Aykroyd,Jack Lemmon,Lily Tomlin,Bonnie Hunt,Brian Kerwin,Jerry Adler
/m/1005381-days_of_wine_and_roses,1962,Days of Wine and Roses,7,100.0,9.0,88,NA,Blake Edwards,Jack Lemmon,Lee Remick,Charles Bickford,Jack Klugman,Alan Hewitt,Tom Palmer
/m/it_should_happen_to_you,1954,It Should Happen to You,9,100.0,7.7,74,NA,George Cukor,Judy Holliday,Jack Lemmon,Peter Lawford,Connie Gilchrist,Michael O'Shea,Vaughan Taylor
/m/odd_couple_ii,1998,Odd Couple II,28,21.0,4.4,56,NA,"Neil Simon, Howard Deutch, Walter Deutch",Jack Lemmon,Walter Matthau,Christine Baranski,Barnard Hughes,Jonathan Silverman,Jean Smart
/m/grumpy_old_men,1993,Grumpy Old Men,37,65.0,5.8,74,NA,Donald Petrie,Jack Lemmon,Walter Matthau,Ann-Margret,Burgess Meredith,Daryl Hannah,Buck Henry
/m/1015380-odd_couple,1968,The Odd Couple  (1968),33,100.0,8.1,89,NA,Gene Saks,Walter Matthau,Jack Lemmon,Monica Evans,Carole Shelley,John Fiedler,Herb Edelman
/m/bell_book_and_candle,1958,"Bell, Book and Candle  (1958)",12,75.0,6.0,67,NA,Richard Quine,James Stewart,Kim Novak,Jack Lemmon,Ernie Kovacs,Hermione Gingold,Elsa Lanchester
/m/how_to_murder_your_wife,1964,How to Murder Your Wife  (1965),12,67.0,6.2,63,NA,Richard Quine,Jack Lemmon,Virna Lisi,Terry-Thomas,Claire Trevor,Eddie Mayehoff,Sidney Blackmer
/m/buddy_buddy,1981,Buddy Buddy,13,62.0,5.1,41,NA,Billy Wilder,Jack Lemmon,Walter Matthau,Paula Prentiss,Klaus Kinski,Dana Elcar,Miles Chapin
/m/1015758-outoftowners,1970,The Out-of-Towners  (1970),13,54.0,5.8,69,NA,Arthur Hiller,Jack Lemmon,Sandy Dennis,Sandy Baron,Anne Meara,Ann Prentiss,Milt Kamen
/m/1006425-easy_money,1983,Easy Money  (1983),9,56.0,5.7,58,NA,James Signorelli,Rodney Dangerfield,Joe Pesci,Geraldine Fitzgerald,Candice Azzara,Tom Noonan,Taylor Negron
/m/lethal_weapon_2,1989,Lethal Weapon 2,36,83.0,6.6,77,NA,Richard Donner,Mel Gibson,Danny Glover,Joe Pesci,Joss Ackland,Patsy Kensit,Derrick O'Connor
/m/lethal_weapon_4,1998,Lethal Weapon 4,66,52.0,5.8,64,NA,Richard Donner,Danny Glover,Mel Gibson,Chris Rock,Jet Li,Joe Pesci,Rene Russo
/m/a-galaxy-far-far-away,2001,"A Galaxy Far, Far Away",7,57.0,5.1,20,NA,Tariq Jalil,Meat Loaf,Christopher Vogler,Tariq Jalil,Roger Corman,Joe Pesci,Andy Garcia
/m/my_cousin_vinny,1992,My Cousin Vinny,53,85.0,6.8,87,NA,Jonathan Lynn,Joe Pesci,Ralph Macchio,Marisa Tomei,Mitchell Whitfield,Fred Gwynne,Lane Smith
/m/lethal_weapon_3,1992,Lethal Weapon 3,44,57.0,5.5,61,NA,Richard Donner,Mel Gibson,Danny Glover,Joe Pesci,Rene Russo,Stuart Wilson,Steve Kahan
/m/public_eye,1992,The Public Eye,14,64.0,5.5,53,NA,Howard Franklin,Joe Pesci,Barbara Hershey,Stanley Tucci,Jerry Adler,Jared Harris,Gerry Becker
/m/home_alone,1990,Home Alone,43,56.0,5.3,79,NA,Chris Columbus,Macaulay Culkin,Joe Pesci,Daniel Stern,Catherine O'Hara,John Heard,Roberts Blossom
/m/with_honors,1994,With Honors,23,17.0,3.8,73,NA,"Alek Keshishian, Alex Keshishian",Joe Pesci,Brendan Fraser,Moira Kelly,Patrick Dempsey,Josh Hamilton,Gore Vidal
/m/8_heads_in_a_duffel_bag,1997,8 Heads in a Duffel Bag,18,11.0,3.3,35,NA,Tom Schulman,Joe Pesci,Andy Comeau,Kristy Swanson,David Spade,George Hamilton,Dyan Cannon
/m/gone_fishin,1997,Gone Fishin',27,4.0,2.3,36,19736932,Christopher Cain,Joe Pesci,Danny Glover,Rosanna Arquette,Lynn Whitfield,Willie Nelson,Nick Brimble
/m/super,1991,The Super,9,0.0,3.3,41,NA,Rod Daniel,Joe Pesci,Vincent Gardenia,Madolyn Smith Osborne,Ruben Blades,Stacey Travis,Carole Shelley
/m/home_alone_2_lost_in_new_york,1992,Home Alone 2,26,27.0,3.7,61,NA,Chris Columbus,Macaulay Culkin,Joe Pesci,Daniel Stern,Catherine O'Hara,John Heard,Devin Ratray
/m/lucky_break,2002,Lucky Break,44,48.0,5.6,49,NA,Peter Cattaneo,James Nesbitt,Olivia Williams,Lennie James,Timothy Spall,Bill Nighy,Ron Cook
/m/dreamscape,1984,Dreamscape  (1984),29,76.0,6.3,46,NA,Joseph Ruben,Dennis Quaid,Max von Sydow,Kate Capshaw,Christopher Plummer,Eddie Albert,David Patrick Kelly
/m/somewhere_in_time,1980,Somewhere in Time,17,59.0,5.8,88,NA,Jeannot Szwarc,Christopher Reeve,Jane Seymour,Christopher Plummer,Teresa Wright,Bill Erwin,George Voskovec
/m/beginners,2011,Beginners,150,84.0,7.3,77,5764842,Mike Mills,Ewan McGregor,Christopher Plummer,Goran Visnjic,Kai Lennox,Mary Page Keller,Mélanie Laurent
/m/cold_creek_manor,2003,Cold Creek Manor,110,12.0,3.8,22,NA,Mike Figgis,Dennis Quaid,Sharon Stone,Stephen Dorff,Juliette Lewis,Kristen Stewart,Ryan Wilson
/m/dracula_2000,2000,Dracula 2000,66,17.0,3.5,39,32660848,Patrick Lussier,Justine Waddell,Gerard Butler,Jonny Lee Miller,Jennifer Esposito,Danny Masterson,Jeri Ryan
/m/the_exception,2017,The Exception,41,78.0,6.3,68,694821,David Leveaux,Lily James,Jai Courtney,Eddie Marsan,Christopher Plummer,Janet McTeer,Ben Daniels
/m/1028561-where_the_heart_is,1990,Where the Heart Is  (1990),9,11.0,3.8,58,NA,John Boorman,Dabney Coleman,Uma Thurman,Joanna Cassidy,Crispin Glover,Suzy Amis,Christopher Plummer
/m/star_trek_vi_the_undiscovered_country,1991,Star Trek VI: The Undiscovered Country,50,84.0,6.8,83,NA,Nicholas Meyer,William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,Walter Koenig,Nichelle Nichols
/m/barrymore,2012,Barrymore,24,71.0,6.7,67,NA,"Eric Canuel, Gene Saks",Christopher Plummer,John Plumpis,NA,NA,NA,NA
/m/10009274-priest,2011,Priest,94,15.0,3.9,46,29100000,Scott Stewart,Paul Bettany,Maggie Q,Cam Gigandet,Lily Collins,Christopher Plummer,Karl Urban
/m/my-dog-tulip,2010,My Dog Tulip,58,90.0,7.4,69,246574,"Paul Fierlinger, Sandra Fierlinger",Brian Murray,Christopher Plummer,Isabella Rossellini,Lynn Redgrave,Peter Gerety,Paul Hecht
/m/hector_and_the_search_for_happiness,2014,Hector and the Search for Happiness,83,36.0,4.6,61,NA,Peter Chelsom,Simon Pegg,Toni Collette,Rosamund Pike,Christopher Plummer,Stellan Skarsgard,Jean Reno
/m/10009169-man_in_the_chair,2007,Man in the Chair,35,49.0,5.2,68,NA,Michael Schroeder,Christopher Plummer,Michael Angarano,M. Emmet Walsh,Robert Wagner,Joshua Boyd,George Murdock
/m/muhammad_alis_greatest_fight,2013,Muhammad Ali's Greatest Fight,8,38.0,6.3,47,NA,Stephen Frears,Benjamin Walker,Christopher Plummer,Danny Glover,Ed Begley Jr.,Frank Langella,Harris Yulin
/m/dont_tell_mom_the_babysitters_dead,1991,Don't Tell Mum the Babysitter's Dead,27,33.0,4.0,56,NA,Stephen Herek,Christina Applegate,Joanna Cassidy,John Getz,Keith Coogan,Josh Charles,Concetta Tomei
/m/american_tail,1986,An American Tail,26,69.0,6.3,71,NA,Don Bluth,Phillip Glasser,Dom De Luise,Amy Green,John Finnegan,Philip Glasser,Cathianne Blore
/m/the_gospel_of_john,2003,The Gospel of John,49,37.0,5.1,88,3862285,Philip Saville,Henry Ian Cusick,Christopher Plummer,Daniel Kash,Richard Lintern,Stephen Russell,Scott Handy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/m/return_of_the_pink_panther,1975,Return of the Pink Panther,18,89.0,6.7,82,NA,Blake Edwards,Peter Sellers,Christopher Plummer,Catherine Schell,Herbert Lom,Peter Arne,Peter Jeffrey
/m/remember_2016,2016,Remember,89,72.0,6.5,78,433704,Atom Egoyan,Howard Jerome,Christopher Plummer,Martin Landau,Henry Czerny,Bruno Ganz,Sean Francis
/m/the_girl_with_the_dragon_tattoo,2011,The Girl with the Dragon Tattoo,227,86.0,7.6,86,102515793,David Fincher,Daniel Craig,Rooney Mara,Christopher Plummer,Stellan Skarsgard,Steven Berkoff,Robin Wright
/m/starcrash,1979,Star Crash  (1979),6,33.0,4.9,39,NA,Luigi Cozzi,Marjoe Gortner,Caroline Munro,Christopher Plummer,David Hasselhoff,Robert Tessier,Nadia Cassini
/m/rock_a_doodle,1992,Rock-a-Doodle,12,25.0,4.0,55,NA,"Don Bluth, Dan Kuenster, Gary Goldman",Glen Campbell,Ellen Greene,Christopher Plummer,Charles Nelson Reilly,Eddie Deezen,Phil Harris
/m/murder_by_decree,1979,Murder by Decree,8,88.0,7.0,64,NA,Bob Clark,Christopher Plummer,James Mason,Donald Sutherland,David Hemmings,Anthony Quayle,Frank Finlay
/m/up,2009,Up,286,98.0,8.7,90,292979556,"Pete Docter, Bob Peterson",Edward Asner,Christopher Plummer,Jordan Nagai,John Ratzenberger,Delroy Lindo,Bob Peterson
/m/1006917-eyewitness,1981,Eyewitness,10,90.0,7.1,40,NA,Peter Yates,William Hurt,Sigourney Weaver,Christopher Plummer,James Woods,Irene Worth,Kenneth McMillan
/m/blizzard,2003,Blizzard,5,60.0,5.5,55,NA,LeVar Burton,Brenda Blethyn,Whoopi Goldberg,Christopher Plummer,Zoe Warner,Leif Bristow,Jennifer Pisana
/m/must_love_dogs,2005,Must Love Dogs,147,35.0,5.0,50,43800000,Gary David Goldberg,Diane Lane,John Cusack,Elizabeth Perkins,Christopher Plummer,Dermot Mulroney,Stockard Channing
/m/ararat,2002,Ararat,77,56.0,6.3,71,NA,Atom Egoyan,David Alpay,Arsinée Khanjian,Christopher Plummer,Charles Aznavour,Marie-Josée Croze,Eric Bogosian
/m/winchell,1998,Winchell,5,80.0,6.4,67,NA,Paul Mazursky,Stanley Tucci,Glenne Headly,Christopher Plummer,Paul Giamatti,Xander Berkeley,Kevin Tighe
/m/1205483_nine,2009,9,183,57.0,5.9,55,31691649,Shane Acker,Elijah Wood,Christopher Plummer,Martin Landau,John C. Reilly,Crispin Glover,Jennifer Connelly
/m/national_treasure,2004,National Treasure,169,44.0,5.3,76,172975674,Jon Turteltaub,Nicolas Cage,Diane Kruger,Justin Bartha,Sean Bean,Jon Voight,Harvey Keitel
/m/patton,1970,Patton,44,95.0,8.4,94,NA,Franklin J. Schaffner,George C. Scott,Karl Malden,Michael Bates,Edward Binns,Karl Michael Vogler,Paul Stevens
/m/rocky_marciano,1999,Rocky Marciano,6,33.0,5.6,66,NA,Charles Winkler,Jon Favreau,George C. Scott,Duane Davis,Judd Hirsch,Tony Lo Bianco,Penelope Ann Miller
/m/1085275-gloria,1999,Gloria  (1999),29,17.0,4.1,30,NA,Sidney Lumet,Sharon Stone,Jeremy Northam,Jean Luke Figueroa,Cathy Moriarty,Mike Starr,Bonnie Bedelia
/m/1009649-hindenburg,1975,"Hindenburg, The  (1975)",10,40.0,5.0,36,NA,"Robert Wise, John A. Bolger, Jr.",George C. Scott,Anne Bancroft,Gig Young,Roy Thinnes,William Atherton,Burgess Meredith
/m/petulia,1968,Petulia  (1968),11,91.0,7.8,80,NA,Richard Lester,Julie Christie,George C. Scott,Richard Chamberlain,Shirley Knight,Arthur Hill,Pippa Scott
/m/hospital,1971,The Hospital  (1971),10,100.0,7.8,73,NA,Arthur Hiller,George C. Scott,Diana Rigg,Barnard Hughes,Richard Dysart,Andrew Duncan,Nancy Marchand
/m/dr_strangelove,1964,"Dr. Strangelove, or How I Learned to Stop Worrying and Love the Bomb",74,99.0,9.1,94,NA,Stanley Kubrick,Peter Sellers,George C. Scott,Sterling Hayden,Keenan Wynn,Slim Pickens,Peter Bull
/m/1009219-hardcore,1979,Hardcore  (1979),21,86.0,6.8,67,NA,Paul Schrader,George C. Scott,Peter Boyle,Season Hubley,Dick Sargent,Leonard Gaines,David Nichols
/m/day_of_the_dolphin,1973,The Day of the Dolphin,21,43.0,5.4,41,NA,Mike Nichols,George C. Scott,Trish Van Devere,Paul Sorvino,Fritz Weaver,Jon Korkes,Edward Herrmann
/m/the_flim_flam_man,1967,The Flim-Flam Man,7,71.0,6.4,66,NA,Irvin Kershner,George C. Scott,Sue Lyon,Michael Sarrazin,Harry Morgan,Jack Albertson,Alice Ghostley
/m/anatomy-of-a-murder,1959,Anatomy of a Murder,42,100.0,8.6,91,NA,Otto Preminger,James Stewart,Lee Remick,Ben Gazzara,Arthur O'Connell,Eve Arden,Kathryn Grant
/m/changeling,1980,The Changeling,17,76.0,7.3,79,NA,Peter Medak,George C. Scott,Trish Van Devere,Melvyn Douglas,John Colicos,Jean Marsh,Barry Morse
/m/rescuers_down_under,1990,The Rescuers Down Under,25,68.0,6.2,68,NA,"Hendel Butoy, Mike Gabriel",Bob Newhart,Eva Gabor,John Candy,Tristan Rogers,Adam Ryen,Wayne Robson
/m/firestarter,1984,Firestarter  (1984),23,39.0,4.9,53,NA,Mark L. Lester,Drew Barrymore,George C. Scott,David Keith,Heather Locklear,Freddie Jones,Martin Sheen
/m/1010762-islands_in_the_stream,1977,Islands in the Stream,5,80.0,6.3,61,NA,Franklin J. Schaffner,George C. Scott,Claire Bloom,David Hemmings,Gilbert Roland,Susan Tyrrell,Richard Evans
/m/big_bounce,2004,The Big Bounce,135,16.0,4.1,23,6331346,George Armitage,Owen Wilson,Sara Foster,Morgan Freeman,Charlie Sheen,Gary Sinise,Bebe Neuwirth
/m/dolphin_tale_2,2014,Dolphin Tale 2,81,67.0,5.9,72,NA,Charles Martin Smith,Harry Connick Jr.,Ashley Judd,Nathan Gamble,Morgan Freeman,Kris Kristofferson,Cozi Zuehlsdorff
/m/lucy_2014,2014,Lucy,210,68.0,6.1,47,108521370,Luc Besson,Scarlett Johansson,Morgan Freeman,Choi Min-sik,Amr Waked,Julian Rhind-Tutt,Pilou Asbæk
/m/now_you_see_me_2,2016,Now You See Me 2,167,34.0,5.0,53,65030563,Jon M. Chu,Jesse Eisenberg,Mark Ruffalo,Woody Harrelson,Lizzy Caplan,Daniel Radcliffe,Dave Franco
/m/big_hit,1998,The Big Hit,39,41.0,5.1,57,NA,"Che-Kirk Wong, Kirk Wong",Mark Wahlberg,Lou Diamond Phillips,Christina Applegate,Bokeem Woodbine,Antonio Sabato Jr.,Lela Rochon
/m/island_of_lemurs_madagascar,2014,Island Of Lemurs: Madagascar,35,80.0,6.6,65,10675739,"David Douglas, Drew Fellman",Morgan Freeman,Patricia Wright,Dr. Hantanirina Rasamimanana,NA,NA,NA
